fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	prob_corte	estimulos	ganancia	iteracion_bayesiana
20221022 054045	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1246	1	1	1	0.1	50	0.5	FALSE	102191	0.0740314962833177	0.338200232756743	4038	224	0.0012998833661958	15017	22126000	101
20221022 054151	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	477	1	1	1	0.1	50	0.5	FALSE	102191	0.0501497722426872	0.374145790260518	3001	1639	0.00946919687937131	15015	22450000	102
20221022 054316	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	855	1	1	1	0.1	50	0.5	FALSE	102191	0.0669926878765202	0.369138831602316	7215	1263	0.0121380784797585	14428	21704000	103
20221022 054453	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	794	1	1	1	0.1	50	0.5	FALSE	102191	0.0322352597010531	0.562705643030675	7520	581	0.0177210332316429	14862	23876000	104
20221022 054639	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1137	1	1	1	0.1	50	0.5	FALSE	102191	0.0431237272456719	0.738143367749313	2869	645	0.00200470510502677	14496	22688000	105
20221022 054754	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	752	1	1	1	0.1	50	0.5	FALSE	102191	0.0818799294959137	0.312377203249931	4618	590	0.00523302450933155	14864	21712000	106
20221022 054847	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	348	1	1	1	0.1	50	0.5	FALSE	102191	0.0636831414069445	0.567249826244917	7595	193	0.0180999315609758	15217	23006000	107
20221022 054924	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	191	1	1	1	0.1	50	0.5	FALSE	102191	0.090146893129258	0.251979749883711	1353	325	0.00612362971954333	14673	21294000	108
20221022 054959	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	290	1	1	1	0.1	50	0.5	FALSE	102191	0.091278950782941	0.743046221561078	5265	1477	0.0145813458504558	14769	23742000	109
20221022 055136	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	917	1	1	1	0.1	50	0.5	FALSE	102191	0.0722793931404385	0.241951519679464	1022	727	5.23472950570389e-06	13423	21794000	110
20221022 055300	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	679	1	1	1	0.1	50	0.5	FALSE	102191	0.0499998873190978	0.751888701032289	1678	531	0.000908567932586611	16087	20946000	111
20221022 055356	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	439	1	1	1	0.1	50	0.5	FALSE	102191	0.0358820906572009	0.289283886162983	4443	1333	0.0158983448298331	15583	23314000	112
20221022 055632	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1786	1	1	1	0.1	50	0.5	FALSE	102191	0.0247881268644135	0.611171055533271	3196	631	0.0034889771125741	15108	22744000	113
20221022 055801	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	687	1	1	1	0.1	50	0.5	FALSE	102191	0.0705747398230876	0.555108924214495	6659	1709	0.0100283690081209	16206	21908000	114
20221022 055859	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	559	1	1	1	0.1	50	0.5	FALSE	102191	0.0449617196155083	0.213570991278533	5102	1659	0.0164992607291243	14400	2.4e+07	115
20221022 055944	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	260	1	1	1	0.1	50	0.5	FALSE	102191	0.0510966346056433	0.319718840553053	1951	353	0.0150051281520153	13493	24374000	116
20221022 060126	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1273	1	1	1	0.1	50	0.5	FALSE	102191	0.0513615021035948	0.714952161333244	3880	1697	0.00243757188517617	14131	21658000	117
20221022 060205	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	426	1	1	1	0.1	50	0.5	FALSE	102191	0.0888889971357281	0.705681687842775	7334	513	0.0163734962971839	14117	23526000	118
20221022 060327	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	538	1	1	1	0.1	50	0.5	FALSE	102191	0.0284643942085886	0.548742556070769	4016	663	0.0175062483601295	13929	24782000	119
20221022 060555	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1274	1	1	1	0.1	50	0.5	FALSE	102191	0.0540612697478943	0.578575404768484	2898	570	0.000956956319993483	12936	23408000	120
20221022 060729	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	799	1	1	1	0.1	50	0.5	FALSE	102191	0.0379694582867797	0.475122074521519	5636	1802	0.0151922957878826	14362	23516000	121
20221022 060852	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	653	1	1	1	0.1	50	0.5	FALSE	102191	0.0948116418669734	0.45048615259598	4531	447	0.00462542158296428	13989	21142000	122
20221022 061233	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2198	1	1	1	0.1	50	0.5	FALSE	102191	0.0244836664203531	0.382951054198993	2406	848	0.000956104544738299	15099	21642000	123
20221022 061442	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	736	1	1	1	0.1	50	0.5	FALSE	102191	0.06275577245967	0.458332527201949	228	918	9.53368903189323e-07	13179	21802000	124
20221022 061622	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	524	1	1	1	0.1	50	0.5	FALSE	102191	0.0582193877996947	0.563210372642009	960	1769	0.000466607493442705	11672	23936000	125
20221022 062141	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1202	1	1	1	0.1	50	0.5	FALSE	102191	0.00582458202315844	0.564026423464064	519	1167	0.00733155783142444	16542	21396000	126
20221022 062815	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	3851	1	1	1	0.1	50	0.5	FALSE	102191	0.00638426436307142	0.504501643450931	6261	621	0.0161687859589373	15295	23970000	127
20221022 063124	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1591	1	1	1	0.1	50	0.5	FALSE	102191	0.0127506737836509	0.44421068254225	2463	296	0.0086116295961137	15619	23002000	128
20221022 063206	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	339	1	1	1	0.1	50	0.5	FALSE	102191	0.0874765938507824	0.263991368947178	7285	829	0.0177198728796016	14725	23670000	129
20221022 063326	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	558	1	1	1	0.1	50	0.5	FALSE	102191	0.0663381733284995	0.729983181134984	1428	757	0.000467386380696226	14206	21988000	130
20221022 063627	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	248	1	1	1	0.1	50	0.5	FALSE	102191	0.0997404993010289	0.225955962264119	2274	1221	0.00850184640306879	14015	22610000	131
20221022 064005	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2074	1	1	1	0.1	50	0.5	FALSE	102191	0.0308158352635812	0.40275813964596	3322	499	0.00221321526400518	13576	23168000	132
20221022 064144	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	708	1	1	1	0.1	50	0.5	FALSE	102191	0.0871767987818958	0.433548274978902	1445	1904	4.84200957627838e-05	12991	22338000	133
20221022 064325	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	847	1	1	1	0.1	50	0.5	FALSE	102191	0.088021907289878	0.575027543327771	4255	182	0.00300465251114559	13537	22446000	134
20221022 064514	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	821	1	1	1	0.1	50	0.5	FALSE	102191	0.0396988992226019	0.509817952026567	3083	290	0.00544762278638897	15341	22278000	135
20221022 064704	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	227	1	1	1	0.1	50	0.5	FALSE	102191	0.0182921616033197	0.461172571459552	297	898	0.0129884996333223	14170	24060000	136
20221022 064939	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2210	1	1	1	0.1	50	0.5	FALSE	102191	0.0111780176663923	0.778475245951302	6811	1888	0.0122857583265069	18387	21066000	137
20221022 065023	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	274	1	1	1	0.1	50	0.5	FALSE	102191	0.0928093512157979	0.595953526144614	5133	1482	0.0160226674733946	13732	23416000	138
20221022 065134	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	397	1	1	1	0.1	50	0.5	FALSE	102191	0.069122050133578	0.594025323694386	79	124	0.000203688377495003	12203	23274000	139
20221022 065215	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	409	1	1	1	0.1	50	0.5	FALSE	102191	0.0623339114258578	0.681961411827616	6085	1400	0.013104535201867	17168	21424000	140
20221022 065303	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	378	1	1	1	0.1	50	0.5	FALSE	102191	0.0410748886464909	0.746786846258072	3352	1163	0.0157940670028528	13964	23832000	141
20221022 065954	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5589	1	1	1	0.1	50	0.5	FALSE	102191	0.005162472156554	0.228286335832533	5614	768	0.0126144529531809	16852	22056000	142
20221022 070108	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	574	1	1	1	0.1	50	0.5	FALSE	102191	0.0452587912331417	0.390706564343441	6121	1103	0.0182181540053742	14003	23434000	143
20221022 070304	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1578	1	1	1	0.1	50	0.5	FALSE	102191	0.011889273836785	0.726544306431571	7788	1566	0.0163794258745611	16442	22156000	144
20221022 070425	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	826	1	1	1	0.1	50	0.5	FALSE	102191	0.0317608666059968	0.714126772741927	3120	2018	0.00760579408260646	15884	21672000	145
20221022 070659	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2272	1	1	1	0.1	50	0.5	FALSE	102191	0.0655996019779053	0.618897716009105	5841	1987	0.00116523987694208	12972	21976000	146
20221022 071105	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2173	1	1	1	0.1	50	0.5	FALSE	102191	0.0079671546266193	0.537167339903675	5769	423	0.0159051116956428	16318	23044000	147
20221022 071204	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	448	1	1	1	0.1	50	0.5	FALSE	102191	0.0880317524382426	0.280651995766675	3767	1307	0.00707389488365538	14736	22128000	148
20221022 071313	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	792	1	1	1	0.1	50	0.5	FALSE	102191	0.0327259497162804	0.754898734623427	5045	1461	0.0166539355435024	13665	24030000	149
20221022 071448	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	866	1	1	1	0.1	50	0.5	FALSE	102191	0.063344870250026	0.399747698123241	4089	1127	0.00534696279645549	14184	22352000	150
20221022 071617	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	724	1	1	1	0.1	50	0.5	FALSE	102191	0.0530839961146167	0.72495444602971	1606	551	0.000656894078278772	14483	22154000	151
20221022 071817	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	878	1	1	1	0.1	50	0.5	FALSE	102191	0.0193097626327234	0.533390437988471	3418	1998	0.0153610238455957	14053	23494000	152
20221022 071930	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	517	1	1	1	0.1	50	0.5	FALSE	102191	0.039203849938577	0.565695180470636	6961	1304	0.0183396097235026	14853	23414000	153
20221022 072236	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1608	1	1	1	0.1	50	0.5	FALSE	102191	0.0121568115015328	0.238943505517486	3099	1606	0.0144448624900891	14053	25014000	154
20221022 072555	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1601	1	1	1	0.1	50	0.5	FALSE	102191	0.0550699199087429	0.546521387632936	1844	2032	2.14051695779542e-05	12208	22144000	155
20221022 072714	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	824	1	1	1	0.1	50	0.5	FALSE	102191	0.0607005256755231	0.254628306969721	4110	1952	0.00606780077456504	14384	22992000	156
20221022 072806	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	630	1	1	1	0.1	50	0.5	FALSE	102191	0.0564583957431093	0.677627440776862	7169	1762	0.0156230040992553	14674	23052000	157
20221022 072918	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1014	1	1	1	0.1	50	0.5	FALSE	102191	0.077434357737914	0.647660772705777	7765	468	0.0113626591957819	12925	23190000	158
20221022 072951	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	114	1	1	1	0.1	50	0.5	FALSE	102191	0.0750705715033948	0.65407374473	1718	1500	0.0191716756116831	13415	24690000	159
20221022 073059	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	890	1	1	1	0.1	50	0.5	FALSE	102191	0.0373432552858617	0.683996122085163	7826	1950	0.0172886695754332	14656	24288000	160
20221022 073150	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	305	1	1	1	0.1	50	0.5	FALSE	102191	0.0800625059995824	0.470704960326944	4729	1614	0.0140518810001113	15293	21894000	161
20221022 073319	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	781	1	1	1	0.1	50	0.5	FALSE	102191	0.0195337293718942	0.266273288853979	2705	2017	0.0120700459613656	16462	22116000	162
20221022 074010	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	5263	1	1	1	0.1	50	0.5	FALSE	102191	0.00655791329063009	0.270157097053295	6183	1538	0.0149554509712098	14791	23698000	163
20221022 074137	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	191	1	1	1	0.1	50	0.5	FALSE	102191	0.0244403399657446	0.503018797520362	420	649	0.0106991159762985	16805	22070000	164
20221022 074306	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	600	1	1	1	0.1	50	0.5	FALSE	102191	0.0934990547581203	0.334841387657356	510	1519	1.44221196005002e-06	13321	22558000	165
20221022 074504	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1462	1	1	1	0.1	50	0.5	FALSE	102191	0.0970779437976726	0.612442322388664	3889	72	0.000125555770928512	14959	20402000	166
20221022 074737	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1977	1	1	1	0.1	50	0.5	FALSE	102191	0.0369582604249101	0.789890842244728	3864	690	0.00158980407132146	15225	22110000	167
20221022 074902	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	807	1	1	1	0.1	50	0.5	FALSE	102191	0.0792960555240768	0.365068887763238	5631	1107	0.00857129386865236	13363	22714000	168
20221022 074951	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	383	1	1	1	0.1	50	0.5	FALSE	102191	0.0668499661981606	0.349539354264364	7478	740	0.0209027778528477	13512	24576000	169
20221022 075028	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	170	1	1	1	0.1	50	0.5	FALSE	102191	0.0967560286926047	0.794516877872264	1915	1058	0.00944327624663214	14131	23818000	170
20221022 075123	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	392	1	1	1	0.1	50	0.5	FALSE	102191	0.0905272737977537	0.44845562447994	7224	1911	0.0125778054872948	16750	21300000	171
20221022 075240	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	613	1	1	1	0.1	50	0.5	FALSE	102191	0.0596563068854937	0.564750913840113	6730	564	0.0135521435231841	15966	21988000	172
20221022 075341	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	521	1	1	1	0.1	50	0.5	FALSE	102191	0.0915696787510708	0.423039497711277	7104	660	0.0142788322429794	14336	22688000	173
20221022 075548	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1234	1	1	1	0.1	50	0.5	FALSE	102191	0.0366447967716295	0.40963935425044	4837	273	0.00728613977066727	16281	21598000	174
20221022 075911	978	161342	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1931	1	1	1	0.1	50	0.5	FALSE	102191	0.00994979305222398	0.430625836945605	7536	869	0.0177977939037831	15483	23434000	175
